ID_MAGASIN;ID_FAMILLE_PRODUIT;ID_TEMPS;VENTES_OBJECTIF;VENTES_REEL;CA_OBJECTIF;CA_REEL;MARGE_OBJECTIF;MARGE_REEL;DATE_MAJ;DATE_SAVE
10;2;201309;778;565;79297.0;49670.0;8.7;1.58;22-03-2016;22-03-2016
10;3;201309;848;38;3870.0;80935.0;5.8;5.45;22-03-2016;22-03-2016
11;1;201309;903;672;24120.0;55120.0;0.24;8.64;22-03-2016;22-03-2016
11;2;201309;65;905;77416.0;82630.0;8.95;0.61;22-03-2016;22-03-2016
11;3;201309;791;188;83919.0;28370.0;6.9;5.36;22-03-2016;22-03-2016
12;1;201309;583;953;99454.0;86220.0;6.12;9.55;22-03-2016;22-03-2016
12;2;201309;795;724;32872.0;83970.0;8.24;2.05;22-03-2016;22-03-2016
12;3;201309;909;627;86566.0;76630.0;8.96;0.24;22-03-2016;22-03-2016
18;1;201309;552;261;59352.0;15942.0;5.26;8.09;22-03-2016;22-03-2016
18;2;201309;786;919;8585.0;73260.0;1.72;6.99;22-03-2016;22-03-2016
18;3;201309;990;597;24055.0;63121.0;0.78;0.2;22-03-2016;22-03-2016
19;1;201309;91;771;57430.0;59668.0;6.95;2.03;22-03-2016;22-03-2016
19;2;201309;915;277;14198.0;3065.0;8.39;6.08;22-03-2016;22-03-2016
19;3;201309;780;631;1801.0;61728.0;8.77;0.01;22-03-2016;22-03-2016
20;1;201309;223;19;7413.0;27732.0;1.98;0.5;22-03-2016;22-03-2016
20;2;201309;772;705;32717.0;43015.0;0.61;4.47;22-03-2016;22-03-2016
20;3;201309;256;518;63661.0;31250.0;3.08;2.33;22-03-2016;22-03-2016
21;1;201309;938;158;71164.0;43008.0;5.18;4.32;22-03-2016;22-03-2016
21;2;201309;982;783;58515.0;26520.0;9.7;8.41;22-03-2016;22-03-2016
21;3;201309;82;545;76140.0;22985.0;5.05;7.36;22-03-2016;22-03-2016
17;1;201309;862;234;19329.0;28630.0;1.49;0.02;22-03-2016;22-03-2016
17;2;201309;332;96;45704.0;86854.0;3.71;3.1;22-03-2016;22-03-2016
17;3;201309;900;337;92592.0;52124.0;7.95;7.51;22-03-2016;22-03-2016
45;1;201309;722;169;49630.0;62719.0;8.58;9.71;22-03-2016;22-03-2016
45;2;201309;209;492;11015.0;5835.0;3.19;6.43;22-03-2016;22-03-2016
45;3;201309;175;513;79845.0;12975.0;5.94;3.41;22-03-2016;22-03-2016
46;1;201309;508;774;71528.0;4823.0;2.81;6.13;22-03-2016;22-03-2016
46;2;201309;12;632;11257.0;33188.0;5.68;3.43;22-03-2016;22-03-2016
46;3;201309;272;269;64808.0;72492.0;5.98;8.28;22-03-2016;22-03-2016
47;1;201309;382;422;88160.0;58627.0;0.16;5.42;22-03-2016;22-03-2016
47;2;201309;279;589;49497.0;12701.0;7.52;9.22;22-03-2016;22-03-2016
47;3;201309;123;710;11493.0;35985.0;9.35;6.94;22-03-2016;22-03-2016
48;1;201309;914;571;81937.0;99799.0;3.15;5.47;22-03-2016;22-03-2016
48;2;201309;29;369;46658.0;26231.0;3.19;5.6;22-03-2016;22-03-2016
48;3;201309;256;644;18115.0;78810.0;3.78;9.23;22-03-2016;22-03-2016
25;1;201309;424;592;60451.0;18886.0;0.96;0.04;22-03-2016;22-03-2016
25;2;201309;399;886;3742.0;32597.0;9.85;1.77;22-03-2016;22-03-2016
25;3;201309;602;15;47454.0;94810.0;7.8;2.55;22-03-2016;22-03-2016
26;1;201309;417;960;36808.0;21216.0;2.92;6.46;22-03-2016;22-03-2016
26;2;201309;327;573;89001.0;88915.0;9.27;5.39;22-03-2016;22-03-2016
26;3;201309;270;483;81574.0;48715.0;3.66;7.49;22-03-2016;22-03-2016
27;1;201309;336;513;46472.0;3740.0;7.37;2.95;22-03-2016;22-03-2016
27;2;201309;805;514;88883.0;42836.0;5.94;0.66;22-03-2016;22-03-2016
27;3;201309;553;218;6539.0;45512.0;1.53;1.98;22-03-2016;22-03-2016
28;1;201309;493;152;57189.0;17766.0;3.83;4.08;22-03-2016;22-03-2016
28;2;201309;791;759;89182.0;43366.0;1.72;1.5;22-03-2016;22-03-2016
28;3;201309;684;129;4014.0;77805.0;7.65;7.47;22-03-2016;22-03-2016
4;1;201308;592;362;61097.0;55423.0;9.35;8.87;22-03-2016;22-03-2016
4;2;201308;231;816;98505.0;15092.0;7.23;8.28;22-03-2016;22-03-2016
4;3;201308;379;304;25710.0;87102.0;2.39;4.47;22-03-2016;22-03-2016
5;1;201308;898;475;75383.0;10547.0;8.81;4.26;22-03-2016;22-03-2016
5;2;201308;792;648;73396.0;13975.0;3.21;6.92;22-03-2016;22-03-2016
5;3;201308;185;69;78685.0;65096.0;6.36;0.04;22-03-2016;22-03-2016
6;1;201308;320;327;27194.0;15146.0;4.68;9.56;22-03-2016;22-03-2016
6;2;201308;812;428;77518.0;56748.0;6.63;2.46;22-03-2016;22-03-2016
25;3;201303;195;172;80715.0;92539.0;3.16;4.71;22-03-2016;22-03-2016
26;1;201303;638;437;6086.0;23992.0;1.36;1.32;22-03-2016;22-03-2016
26;2;201303;160;48;26580.0;92011.0;2.65;5.43;22-03-2016;22-03-2016
26;3;201303;296;554;12271.0;91466.0;9.06;7.87;22-03-2016;22-03-2016
27;1;201303;996;486;8534.0;61202.0;6.56;4.26;22-03-2016;22-03-2016
27;2;201303;545;579;73954.0;52823.0;2.25;0.53;22-03-2016;22-03-2016
27;3;201303;179;345;78276.0;61532.0;0.13;9.68;22-03-2016;22-03-2016
28;1;201303;494;578;9036.0;79602.0;6.58;0.94;22-03-2016;22-03-2016
28;2;201303;892;8;74997.0;12530.0;5.3;1.0;22-03-2016;22-03-2016
28;3;201303;287;440;63612.0;90143.0;9.55;5.92;22-03-2016;22-03-2016
4;1;201302;601;172;97764.0;68161.0;1.29;5.9;22-03-2016;22-03-2016
4;2;201302;290;1000;77555.0;79457.0;1.45;9.87;22-03-2016;22-03-2016
4;3;201302;744;175;75576.0;23103.0;6.36;4.71;22-03-2016;22-03-2016
5;1;201302;56;250;6558.0;83446.0;9.75;2.56;22-03-2016;22-03-2016
5;2;201302;850;61;43149.0;42521.0;3.39;6.66;22-03-2016;22-03-2016
5;3;201302;147;121;12784.0;42631.0;0.09;9.26;22-03-2016;22-03-2016
6;1;201302;337;395;99644.0;53321.0;9.33;8.44;22-03-2016;22-03-2016
6;2;201302;412;47;4671.0;21142.0;8.8;3.26;22-03-2016;22-03-2016
6;3;201302;757;266;88358.0;62118.0;8.25;8.08;22-03-2016;22-03-2016
7;1;201302;648;213;52286.0;38727.0;2.8;3.58;22-03-2016;22-03-2016
7;2;201302;396;429;23914.0;72453.0;5.61;9.69;22-03-2016;22-03-2016
7;3;201302;740;740;17231.0;27406.0;3.02;6.25;22-03-2016;22-03-2016
8;1;201302;80;194;47370.0;61506.0;8.32;5.65;22-03-2016;22-03-2016
8;2;201302;98;284;81189.0;33304.0;4.3;9.48;22-03-2016;22-03-2016
8;3;201302;941;164;48486.0;11954.0;7.5;1.24;22-03-2016;22-03-2016
9;1;201302;334;272;59431.0;75854.0;6.89;7.85;22-03-2016;22-03-2016
9;2;201302;230;283;17695.0;73625.0;8.21;6.28;22-03-2016;22-03-2016
9;3;201302;306;109;69846.0;95388.0;8.15;5.08;22-03-2016;22-03-2016
17;1;201302;84;729;77638.0;96701.0;8.03;6.4;22-03-2016;22-03-2016
17;2;201302;22;527;24748.0;78732.0;8.68;5.57;22-03-2016;22-03-2016
17;3;201302;841;131;85737.0;80588.0;8.44;6.17;22-03-2016;22-03-2016
45;1;201302;138;303;97670.0;62276.0;1.17;1.63;22-03-2016;22-03-2016
45;2;201302;360;183;99525.0;83074.0;0.34;6.5;22-03-2016;22-03-2016
45;3;201302;901;645;47929.0;90043.0;0.55;1.69;22-03-2016;22-03-2016
23;1;201302;813;387;49519.0;38236.0;5.96;9.36;22-03-2016;22-03-2016
23;2;201302;416;687;50839.0;37429.0;9.57;4.29;22-03-2016;22-03-2016
23;3;201302;534;827;45887.0;32857.0;1.07;9.74;22-03-2016;22-03-2016
24;1;201302;214;850;42475.0;56802.0;0.22;1.78;22-03-2016;22-03-2016
24;2;201302;31;663;65858.0;51100.0;6.62;3.66;22-03-2016;22-03-2016
24;3;201302;483;559;79744.0;19992.0;8.96;2.03;22-03-2016;22-03-2016
13;1;201302;90;345;76872.0;94396.0;2.02;2.21;22-03-2016;22-03-2016
13;2;201302;207;583;1725.0;8515.0;2.84;0.79;22-03-2016;22-03-2016
13;3;201302;49;319;68246.0;61446.0;4.18;0.78;22-03-2016;22-03-2016
14;1;201302;993;708;67072.0;79653.0;3.98;4.17;22-03-2016;22-03-2016
14;2;201302;772;921;21215.0;62217.0;7.72;0.62;22-03-2016;22-03-2016
14;3;201302;693;864;29478.0;31652.0;3.63;1.0;22-03-2016;22-03-2016
15;1;201302;320;844;4276.0;37124.0;4.59;6.01;22-03-2016;22-03-2016
15;2;201302;186;980;75181.0;39231.0;8.25;9.22;22-03-2016;22-03-2016
15;3;201302;678;173;10310.0;89191.0;6.05;9.44;22-03-2016;22-03-2016
16;1;201302;418;743;23325.0;1657.0;6.39;5.05;22-03-2016;22-03-2016
16;2;201302;134;777;34162.0;87231.0;4.91;4.15;22-03-2016;22-03-2016
16;3;201302;331;291;29224.0;96297.0;8.83;6.72;22-03-2016;22-03-2016
1;1;201302;979;994;66832.0;85352.0;9.5;3.5;22-03-2016;22-03-2016
1;2;201302;222;668;68374.0;8570.0;9.37;3.03;22-03-2016;22-03-2016
1;3;201302;476;536;13765.0;69223.0;6.04;0.5;22-03-2016;22-03-2016
2;1;201302;301;910;67926.0;99801.0;2.37;9.9;22-03-2016;22-03-2016
2;2;201302;364;290;87173.0;59278.0;2.42;4.5;22-03-2016;22-03-2016
2;3;201302;34;785;13014.0;99037.0;3.99;9.45;22-03-2016;22-03-2016
3;1;201302;846;628;97383.0;37393.0;8.13;4.49;22-03-2016;22-03-2016
3;2;201302;73;334;15985.0;10257.0;0.59;7.52;22-03-2016;22-03-2016
3;3;201302;46;315;48361.0;96156.0;3.6;5.08;22-03-2016;22-03-2016
22;3;201302;100;102;64949.0;72867.0;1.52;7.48;22-03-2016;22-03-2016
37;1;201302;244;285;66366.0;46217.0;6.78;7.95;22-03-2016;22-03-2016
37;2;201302;836;37;67966.0;61955.0;9.29;3.07;22-03-2016;22-03-2016
37;3;201302;945;646;45899.0;653.0;0.43;4.21;22-03-2016;22-03-2016
38;1;201302;143;163;65851.0;52370.0;6.05;4.54;22-03-2016;22-03-2016
38;2;201302;985;630;69506.0;54315.0;6.09;4.05;22-03-2016;22-03-2016
38;3;201302;774;38;94332.0;40220.0;7.57;1.22;22-03-2016;22-03-2016
39;1;201302;535;496;23137.0;40505.0;2.54;6.54;22-03-2016;22-03-2016
39;2;201302;159;607;66926.0;88783.0;2.32;4.04;22-03-2016;22-03-2016
39;3;201302;242;286;84637.0;65229.0;1.8;3.54;22-03-2016;22-03-2016
40;1;201302;360;380;56883.0;79297.0;0.63;1.64;22-03-2016;22-03-2016
40;2;201302;360;703;31149.0;75674.0;7.48;0.7;22-03-2016;22-03-2016
40;3;201302;587;545;43292.0;31527.0;6.5;1.87;22-03-2016;22-03-2016
41;1;201302;200;45;76916.0;63088.0;7.73;1.97;22-03-2016;22-03-2016
41;2;201302;895;104;19161.0;86929.0;5.91;9.8;22-03-2016;22-03-2016
41;3;201302;287;298;16690.0;63983.0;4.01;8.16;22-03-2016;22-03-2016
42;1;201302;986;399;99094.0;52922.0;4.21;1.1;22-03-2016;22-03-2016
42;2;201302;107;948;81807.0;49511.0;6.5;4.21;22-03-2016;22-03-2016
42;3;201302;621;174;13560.0;38141.0;2.3;6.73;22-03-2016;22-03-2016
43;1;201302;722;312;60481.0;56211.0;5.03;5.43;22-03-2016;22-03-2016
43;2;201302;713;262;34418.0;11524.0;2.92;4.0;22-03-2016;22-03-2016
43;3;201302;463;396;5739.0;41490.0;1.02;4.53;22-03-2016;22-03-2016
44;1;201302;478;542;84079.0;39438.0;0.38;1.01;22-03-2016;22-03-2016
44;2;201302;805;421;60688.0;5894.0;1.62;7.18;22-03-2016;22-03-2016
44;3;201302;672;450;55499.0;19131.0;2.94;8.01;22-03-2016;22-03-2016
29;1;201302;425;240;93425.0;85531.0;1.23;6.06;22-03-2016;22-03-2016
29;2;201302;702;99;29363.0;55767.0;0.1;7.71;22-03-2016;22-03-2016
29;3;201302;10;360;59802.0;36588.0;0.33;4.44;22-03-2016;22-03-2016
30;1;201302;490;735;62106.0;28101.0;0.92;8.3;22-03-2016;22-03-2016
30;2;201302;655;485;84695.0;35466.0;5.65;8.71;22-03-2016;22-03-2016
30;3;201302;471;812;75455.0;47610.0;5.34;8.29;22-03-2016;22-03-2016
31;1;201302;189;603;76871.0;92401.0;2.58;4.81;22-03-2016;22-03-2016
31;2;201302;23;300;56141.0;87479.0;0.53;9.04;22-03-2016;22-03-2016
31;3;201302;594;485;70133.0;17250.0;2.05;1.58;22-03-2016;22-03-2016
32;1;201302;492;714;27794.0;43762.0;9.74;4.03;22-03-2016;22-03-2016
32;2;201302;6;962;78173.0;64776.0;8.71;3.88;22-03-2016;22-03-2016
32;3;201302;573;725;91382.0;95017.0;4.16;6.51;22-03-2016;22-03-2016
33;1;201302;94;263;76222.0;54305.0;2.8;9.85;22-03-2016;22-03-2016
33;2;201302;559;426;61279.0;20690.0;6.03;3.33;22-03-2016;22-03-2016
33;3;201302;839;128;38201.0;77272.0;2.42;9.86;22-03-2016;22-03-2016
34;1;201302;661;833;62710.0;16727.0;1.49;1.2;22-03-2016;22-03-2016
34;2;201302;226;275;24622.0;54447.0;8.76;3.48;22-03-2016;22-03-2016
34;3;201302;925;958;98201.0;40118.0;4.73;5.81;22-03-2016;22-03-2016
35;1;201302;912;74;66528.0;98599.0;0.49;7.72;22-03-2016;22-03-2016
35;2;201302;357;23;93942.0;57914.0;7.46;4.79;22-03-2016;22-03-2016
35;3;201302;606;884;25515.0;88630.0;3.65;9.89;22-03-2016;22-03-2016
36;1;201302;790;53;34801.0;83040.0;1.95;0.57;22-03-2016;22-03-2016
36;2;201302;192;22;21219.0;12004.0;0.63;1.69;22-03-2016;22-03-2016
36;3;201302;249;370;87828.0;95972.0;4.84;0.87;22-03-2016;22-03-2016
10;1;201302;79;134;84194.0;9470.0;6.14;1.34;22-03-2016;22-03-2016
10;2;201302;964;782;74151.0;35033.0;6.15;0.75;22-03-2016;22-03-2016
10;3;201302;958;567;38948.0;90390.0;3.16;4.27;22-03-2016;22-03-2016
11;1;201302;836;409;43249.0;38064.0;5.16;9.47;22-03-2016;22-03-2016
11;2;201302;558;784;55033.0;62242.0;6.41;7.12;22-03-2016;22-03-2016
11;3;201302;274;622;15002.0;61406.0;5.38;3.28;22-03-2016;22-03-2016
12;1;201302;898;275;55746.0;93899.0;2.99;1.76;22-03-2016;22-03-2016
12;2;201302;545;392;56773.0;3708.0;7.27;3.14;22-03-2016;22-03-2016
12;3;201302;685;946;30224.0;94974.0;6.46;9.28;22-03-2016;22-03-2016
19;1;201302;592;455;93558.0;65298.0;1.65;1.75;22-03-2016;22-03-2016
19;2;201302;153;356;9762.0;4477.0;4.21;2.23;22-03-2016;22-03-2016
19;3;201302;973;836;72328.0;15796.0;8.48;8.86;22-03-2016;22-03-2016
20;1;201302;791;234;91918.0;85967.0;8.42;7.06;22-03-2016;22-03-2016
20;2;201302;297;841;88151.0;27796.0;8.71;9.81;22-03-2016;22-03-2016
20;3;201302;891;443;81718.0;31092.0;9.62;8.13;22-03-2016;22-03-2016
21;1;201302;715;703;1804.0;72290.0;6.08;1.07;22-03-2016;22-03-2016
21;2;201302;338;900;83716.0;27634.0;7.91;7.33;22-03-2016;22-03-2016
21;3;201302;578;518;68262.0;2587.0;5.83;4.54;22-03-2016;22-03-2016
22;1;201302;210;55;29190.0;71004.0;0.37;7.82;22-03-2016;22-03-2016
22;2;201302;98;119;49239.0;82509.0;1.46;7.94;22-03-2016;22-03-2016
18;1;201302;359;198;16265.0;77242.0;5.44;4.89;22-03-2016;22-03-2016
18;2;201302;617;3;97042.0;19458.0;2.2;1.95;22-03-2016;22-03-2016
18;3;201302;424;801;61808.0;14057.0;6.06;7.6;22-03-2016;22-03-2016
46;1;201302;689;144;16083.0;13562.0;9.81;9.84;22-03-2016;22-03-2016
46;2;201302;330;120;55994.0;1154.0;6.58;3.53;22-03-2016;22-03-2016
46;3;201302;669;837;98075.0;4987.0;1.75;2.91;22-03-2016;22-03-2016
47;1;201302;670;832;50016.0;22453.0;1.61;8.04;22-03-2016;22-03-2016
47;2;201302;128;220;31720.0;42228.0;4.58;1.84;22-03-2016;22-03-2016
47;3;201302;100;782;54167.0;67765.0;4.28;2.39;22-03-2016;22-03-2016
48;1;201302;882;488;64399.0;15926.0;7.65;8.55;22-03-2016;22-03-2016
48;2;201302;901;285;42811.0;62929.0;6.86;2.91;22-03-2016;22-03-2016
6;3;201308;720;878;58114.0;64823.0;1.95;8.64;22-03-2016;22-03-2016
7;1;201308;337;866;20097.0;94108.0;0.18;9.39;22-03-2016;22-03-2016
7;2;201308;263;753;958.0;33945.0;8.12;0.61;22-03-2016;22-03-2016
7;3;201308;916;611;38421.0;67534.0;1.67;2.12;22-03-2016;22-03-2016
8;1;201308;648;917;74550.0;39297.0;8.05;3.81;22-03-2016;22-03-2016
8;2;201308;544;301;67637.0;56224.0;3.82;3.87;22-03-2016;22-03-2016
8;3;201308;948;896;4705.0;92192.0;4.79;4.73;22-03-2016;22-03-2016
16;1;201308;549;434;67721.0;81727.0;7.09;7.39;22-03-2016;22-03-2016
16;2;201308;961;333;38684.0;60130.0;0.5;4.44;22-03-2016;22-03-2016
16;3;201308;999;965;63410.0;76524.0;6.28;2.17;22-03-2016;22-03-2016
23;1;201308;576;638;18501.0;86600.0;3.47;2.5;22-03-2016;22-03-2016
23;2;201308;300;442;71297.0;33841.0;0.39;4.81;22-03-2016;22-03-2016
23;3;201308;344;675;25153.0;52713.0;6.97;0.76;22-03-2016;22-03-2016
24;1;201308;771;815;79758.0;16727.0;4.33;1.77;22-03-2016;22-03-2016
24;2;201308;591;324;11953.0;15411.0;6.11;3.14;22-03-2016;22-03-2016
24;3;201308;560;455;81683.0;68241.0;2.7;0.8;22-03-2016;22-03-2016
44;1;201308;377;465;43607.0;45731.0;0.49;2.54;22-03-2016;22-03-2016
44;2;201308;254;624;64793.0;2000.0;4.18;7.98;22-03-2016;22-03-2016
44;3;201308;999;171;77873.0;11298.0;3.88;7.98;22-03-2016;22-03-2016
13;1;201308;393;645;36624.0;30471.0;6.02;3.27;22-03-2016;22-03-2016
13;2;201308;418;586;14094.0;41413.0;6.23;7.13;22-03-2016;22-03-2016
13;3;201308;801;307;59638.0;11711.0;2.16;9.14;22-03-2016;22-03-2016
14;1;201308;319;452;43962.0;29779.0;1.09;4.82;22-03-2016;22-03-2016
14;2;201308;838;640;91901.0;77.0;6.75;2.62;22-03-2016;22-03-2016
14;3;201308;522;533;9168.0;78738.0;1.14;8.94;22-03-2016;22-03-2016
15;1;201308;604;575;50880.0;62815.0;5.24;1.33;22-03-2016;22-03-2016
15;2;201308;192;776;95577.0;76489.0;9.03;9.67;22-03-2016;22-03-2016
15;3;201308;151;450;31394.0;34523.0;0.58;0.89;22-03-2016;22-03-2016
1;1;201308;113;70;15409.0;4052.0;0.52;0.29;22-03-2016;22-03-2016
1;2;201308;423;461;92193.0;64390.0;4.96;2.7;22-03-2016;22-03-2016
1;3;201308;327;897;54416.0;96770.0;5.07;5.84;22-03-2016;22-03-2016
2;1;201308;594;543;62541.0;83262.0;2.5;0.81;22-03-2016;22-03-2016
2;2;201308;896;590;77495.0;39170.0;0.44;4.15;22-03-2016;22-03-2016
2;3;201308;668;441;6222.0;44094.0;0.88;5.7;22-03-2016;22-03-2016
3;1;201308;141;733;89640.0;86522.0;1.45;3.47;22-03-2016;22-03-2016
3;2;201308;610;148;7001.0;14216.0;2.59;7.25;22-03-2016;22-03-2016
3;3;201308;496;553;94346.0;2549.0;8.58;1.84;22-03-2016;22-03-2016
22;1;201308;115;687;67124.0;73382.0;3.6;7.16;22-03-2016;22-03-2016
22;2;201308;521;516;25224.0;41668.0;3.79;4.66;22-03-2016;22-03-2016
22;3;201308;406;12;93510.0;85772.0;7.2;3.29;22-03-2016;22-03-2016
36;1;201308;617;959;38419.0;5543.0;0.57;4.71;22-03-2016;22-03-2016
36;2;201308;491;369;59207.0;61577.0;9.55;3.74;22-03-2016;22-03-2016
36;3;201308;697;833;15860.0;64210.0;5.6;7.4;22-03-2016;22-03-2016
37;1;201308;759;25;41124.0;81231.0;6.34;6.99;22-03-2016;22-03-2016
37;2;201308;0;753;12228.0;95291.0;2.0;9.6;22-03-2016;22-03-2016
37;3;201308;537;560;1086.0;10968.0;4.53;9.22;22-03-2016;22-03-2016
38;1;201308;650;418;82085.0;70104.0;5.09;1.27;22-03-2016;22-03-2016
38;2;201308;367;967;17910.0;18479.0;5.12;6.23;22-03-2016;22-03-2016
38;3;201308;742;377;90223.0;24466.0;7.95;9.31;22-03-2016;22-03-2016
39;1;201308;655;919;61566.0;22560.0;8.25;8.06;22-03-2016;22-03-2016
39;2;201308;166;580;48930.0;64797.0;2.69;9.58;22-03-2016;22-03-2016
39;3;201308;701;333;2573.0;92604.0;1.07;4.79;22-03-2016;22-03-2016
40;1;201308;861;214;52597.0;93423.0;7.42;5.36;22-03-2016;22-03-2016
40;2;201308;264;532;86736.0;22961.0;8.5;2.57;22-03-2016;22-03-2016
40;3;201308;952;610;29026.0;71358.0;7.99;6.76;22-03-2016;22-03-2016
41;1;201308;732;514;23307.0;30603.0;9.95;0.28;22-03-2016;22-03-2016
41;2;201308;207;608;99639.0;96930.0;5.87;4.25;22-03-2016;22-03-2016
41;3;201308;38;741;80242.0;31747.0;8.48;9.32;22-03-2016;22-03-2016
42;1;201308;198;490;37664.0;46669.0;1.75;8.46;22-03-2016;22-03-2016
42;2;201308;884;129;1996.0;21944.0;4.79;7.2;22-03-2016;22-03-2016
42;3;201308;724;344;86691.0;33701.0;5.64;4.72;22-03-2016;22-03-2016
43;1;201308;118;374;69613.0;61890.0;7.03;6.11;22-03-2016;22-03-2016
43;2;201308;963;978;27254.0;81787.0;6.02;8.21;22-03-2016;22-03-2016
43;3;201308;139;879;21150.0;52534.0;8.41;6.25;22-03-2016;22-03-2016
29;1;201308;291;490;38579.0;1404.0;8.99;1.81;22-03-2016;22-03-2016
29;2;201308;63;954;48311.0;81918.0;1.84;4.97;22-03-2016;22-03-2016
29;3;201308;79;860;30737.0;79857.0;1.46;0.97;22-03-2016;22-03-2016
30;1;201308;110;437;42908.0;84356.0;5.72;5.4;22-03-2016;22-03-2016
30;2;201308;528;946;90959.0;34793.0;5.97;3.34;22-03-2016;22-03-2016
30;3;201308;96;156;99448.0;6206.0;3.37;2.24;22-03-2016;22-03-2016
31;1;201308;262;84;41977.0;74515.0;7.64;2.16;22-03-2016;22-03-2016
31;2;201308;728;16;32102.0;47953.0;1.75;1.71;22-03-2016;22-03-2016
31;3;201308;687;609;74538.0;17720.0;9.69;6.53;22-03-2016;22-03-2016
32;1;201308;325;536;35625.0;31894.0;0.44;3.3;22-03-2016;22-03-2016
32;2;201308;590;901;25875.0;33607.0;6.79;7.84;22-03-2016;22-03-2016
32;3;201308;379;500;5168.0;95119.0;2.73;9.29;22-03-2016;22-03-2016
33;1;201308;59;214;61512.0;24359.0;4.57;7.52;22-03-2016;22-03-2016
33;2;201308;627;423;91090.0;528.0;0.6;1.17;22-03-2016;22-03-2016
33;3;201308;744;187;80857.0;7975.0;0.39;6.74;22-03-2016;22-03-2016
34;1;201308;311;265;7750.0;37694.0;7.33;4.29;22-03-2016;22-03-2016
34;2;201308;18;628;88300.0;34746.0;8.67;3.43;22-03-2016;22-03-2016
34;3;201308;535;242;44515.0;66942.0;6.91;2.62;22-03-2016;22-03-2016
35;1;201308;191;38;47179.0;94246.0;9.79;5.16;22-03-2016;22-03-2016
35;2;201308;660;753;1778.0;7382.0;0.5;1.02;22-03-2016;22-03-2016
35;3;201308;280;316;92062.0;41242.0;8.92;0.7;22-03-2016;22-03-2016
9;1;201308;833;235;33484.0;80690.0;0.66;0.76;22-03-2016;22-03-2016
9;2;201308;173;512;96781.0;89981.0;6.92;6.13;22-03-2016;22-03-2016
9;3;201308;706;921;7080.0;70169.0;3.05;6.55;22-03-2016;22-03-2016
10;1;201308;109;164;95651.0;48482.0;5.67;3.18;22-03-2016;22-03-2016
10;2;201308;838;706;14578.0;76230.0;6.1;4.28;22-03-2016;22-03-2016
10;3;201308;529;553;92554.0;73262.0;9.79;0.0;22-03-2016;22-03-2016
11;1;201308;33;471;46624.0;66600.0;5.26;7.98;22-03-2016;22-03-2016
11;2;201308;227;586;42367.0;43698.0;4.51;6.8;22-03-2016;22-03-2016
11;3;201308;693;902;96695.0;6684.0;5.68;6.99;22-03-2016;22-03-2016
12;1;201308;806;46;64879.0;81784.0;2.33;5.38;22-03-2016;22-03-2016
12;2;201308;38;624;8611.0;75807.0;9.83;2.69;22-03-2016;22-03-2016
12;3;201308;864;15;69789.0;82054.0;4.86;3.82;22-03-2016;22-03-2016
18;1;201308;549;968;99886.0;76724.0;6.73;8.27;22-03-2016;22-03-2016
18;2;201308;870;431;89891.0;26491.0;7.87;9.74;22-03-2016;22-03-2016
18;3;201308;921;447;20521.0;85427.0;3.71;1.84;22-03-2016;22-03-2016
19;1;201308;282;94;4759.0;74396.0;7.07;0.3;22-03-2016;22-03-2016
19;2;201308;314;410;28677.0;17173.0;4.48;3.84;22-03-2016;22-03-2016
19;3;201308;427;668;17804.0;21950.0;6.89;1.05;22-03-2016;22-03-2016
20;1;201308;810;601;39127.0;26874.0;3.77;3.07;22-03-2016;22-03-2016
20;2;201308;563;775;34632.0;19894.0;3.17;7.05;22-03-2016;22-03-2016
20;3;201308;592;251;36757.0;30976.0;7.78;8.91;22-03-2016;22-03-2016
21;1;201308;582;730;73445.0;90631.0;5.62;3.58;22-03-2016;22-03-2016
21;2;201308;752;9;59495.0;32736.0;0.78;1.43;22-03-2016;22-03-2016
21;3;201308;218;672;56045.0;78395.0;8.6;2.83;22-03-2016;22-03-2016
17;1;201308;480;794;53758.0;42044.0;7.77;3.78;22-03-2016;22-03-2016
17;2;201308;168;885;33954.0;49468.0;8.1;0.95;22-03-2016;22-03-2016
17;3;201308;180;987;44168.0;76036.0;1.78;1.53;22-03-2016;22-03-2016
45;1;201308;61;435;57185.0;244.0;7.93;2.43;22-03-2016;22-03-2016
45;2;201308;839;769;37251.0;88647.0;2.29;7.66;22-03-2016;22-03-2016
45;3;201308;390;671;56185.0;33185.0;2.59;5.75;22-03-2016;22-03-2016
46;1;201308;572;152;49399.0;57299.0;0.82;4.83;22-03-2016;22-03-2016
46;2;201308;405;791;54244.0;87378.0;8.02;1.77;22-03-2016;22-03-2016
46;3;201308;626;677;72058.0;97610.0;6.82;4.72;22-03-2016;22-03-2016
47;1;201308;402;416;28640.0;84916.0;6.98;5.11;22-03-2016;22-03-2016
47;2;201308;347;972;27976.0;86431.0;0.49;0.36;22-03-2016;22-03-2016
47;3;201308;433;475;19733.0;51741.0;8.24;2.84;22-03-2016;22-03-2016
48;1;201308;92;939;90199.0;51990.0;8.23;1.86;22-03-2016;22-03-2016
48;2;201308;529;928;62004.0;19667.0;0.96;3.92;22-03-2016;22-03-2016
48;3;201308;342;390;72079.0;47631.0;0.83;0.74;22-03-2016;22-03-2016
25;1;201308;254;937;93653.0;70164.0;3.02;5.84;22-03-2016;22-03-2016
25;2;201308;101;670;88775.0;83861.0;6.13;9.27;22-03-2016;22-03-2016
