ID_MAGASIN;ID_FAMILLE_PRODUIT;ID_TEMPS;VENTES_OBJECTIF;VENTES_REEL;CA_OBJECTIF;CA_REEL;MARGE_OBJECTIF;MARGE_REEL;DATE_MAJ;DATE_SAVE
40;1;201306;659;18;38526;30845;4,95;5,96;14-03-2016;14-03-2016
40;2;201306;492;690;93724;67237;2,68;5,24;14-03-2016;14-03-2016
40;3;201306;116;354;77635;14177;5,42;7,53;14-03-2016;14-03-2016
41;1;201306;475;154;53714;70651;2,12;8,68;14-03-2016;14-03-2016
41;2;201306;508;471;75455;95431;5,45;4,36;14-03-2016;14-03-2016
41;3;201306;868;913;13356;78700;4,05;0,82;14-03-2016;14-03-2016
42;1;201306;247;5;37894;27580;1,43;4,35;14-03-2016;14-03-2016
42;2;201306;781;434;91943;34822;7,59;1,62;14-03-2016;14-03-2016
42;3;201306;671;85;23105;86118;8,7;2,66;14-03-2016;14-03-2016
43;1;201306;346;621;50656;96660;7,4;9,04;14-03-2016;14-03-2016
43;2;201306;664;835;17611;2695;9,17;8,37;14-03-2016;14-03-2016
43;3;201306;639;909;3931;91648;2,74;9,94;14-03-2016;14-03-2016
29;1;201306;422;18;26856;63994;7,59;2,14;14-03-2016;14-03-2016
29;2;201306;410;471;99869;64898;2,89;2,78;14-03-2016;14-03-2016
29;3;201306;632;804;53097;36159;1,42;7,01;14-03-2016;14-03-2016
30;1;201306;439;627;17886;83127;4,34;8,99;14-03-2016;14-03-2016
30;2;201306;681;214;69143;13979;9,31;2,84;14-03-2016;14-03-2016
30;3;201306;902;648;89692;44283;2,33;2,22;14-03-2016;14-03-2016
31;1;201306;629;891;89838;83874;6,4;9,43;14-03-2016;14-03-2016
31;2;201306;69;276;92890;71016;2,58;9,69;14-03-2016;14-03-2016
31;3;201306;487;626;42825;65367;8,68;9,43;14-03-2016;14-03-2016
32;1;201306;893;690;97727;31254;4,26;3,96;14-03-2016;14-03-2016
32;2;201306;881;797;82881;14706;3,81;5,15;14-03-2016;14-03-2016
32;3;201306;526;172;30462;58976;0,56;6,82;14-03-2016;14-03-2016
33;1;201306;689;636;36308;97686;0,6;1,29;14-03-2016;14-03-2016
33;2;201306;119;376;83233;71298;1,19;1,71;14-03-2016;14-03-2016
33;3;201306;737;275;78432;76562;8,74;2,21;14-03-2016;14-03-2016
34;1;201306;776;636;17647;59699;4,07;3,69;14-03-2016;14-03-2016
34;2;201306;171;103;35893;99569;2,75;2,04;14-03-2016;14-03-2016
34;3;201306;727;163;51143;68534;1,77;6,37;14-03-2016;14-03-2016
35;1;201306;354;739;90594;27805;8,27;4,91;14-03-2016;14-03-2016
35;2;201306;618;763;76231;6985;4,87;6,25;14-03-2016;14-03-2016
35;3;201306;843;713;30116;31702;1,35;4,24;14-03-2016;14-03-2016
36;1;201306;742;203;17451;80577;6,89;4,03;14-03-2016;14-03-2016
36;2;201306;929;51;30011;84895;9,34;1,17;14-03-2016;14-03-2016
36;3;201306;568;349;22959;91263;4,07;2,38;14-03-2016;14-03-2016
9;1;201306;63;973;1322;91667;0,9;2,93;14-03-2016;14-03-2016
9;2;201306;740;145;28486;22239;6,64;6,85;14-03-2016;14-03-2016
9;3;201306;855;475;57396;53000;7,41;5,22;14-03-2016;14-03-2016
10;1;201306;117;960;59365;42889;9,41;0,99;14-03-2016;14-03-2016
10;2;201306;319;569;86519;19750;7,9;1,39;14-03-2016;14-03-2016
10;3;201306;181;557;37793;99255;5;6,86;14-03-2016;14-03-2016
11;1;201306;219;785;31135;65982;1,55;9,85;14-03-2016;14-03-2016
11;2;201306;380;262;62016;69349;7,09;8,15;14-03-2016;14-03-2016
11;3;201306;863;266;62773;28360;3,66;6,38;14-03-2016;14-03-2016
12;1;201306;586;935;59698;4887;5,68;0,43;14-03-2016;14-03-2016
12;2;201306;256;59;23255;53026;6,7;3,59;14-03-2016;14-03-2016
12;3;201306;852;4;16679;50181;6,07;0,68;14-03-2016;14-03-2016
18;1;201306;532;363;33408;73884;3,03;2,05;14-03-2016;14-03-2016
18;2;201306;201;589;28450;27027;4,42;8,16;14-03-2016;14-03-2016
18;3;201306;226;296;70003;77358;2,89;6,61;14-03-2016;14-03-2016
19;1;201306;611;762;44565;90018;6,06;2,66;14-03-2016;14-03-2016
19;2;201306;753;330;12924;7560;0,24;0,81;14-03-2016;14-03-2016
19;3;201306;707;816;26893;6449;0,91;0,27;14-03-2016;14-03-2016
20;1;201306;501;887;22296;31585;9,78;3,94;14-03-2016;14-03-2016
20;2;201306;405;389;94145;14347;3,36;3,48;14-03-2016;14-03-2016
20;3;201306;63;942;94554;68972;0,81;2,95;14-03-2016;14-03-2016
21;1;201306;16;398;32920;21202;3,26;3,39;14-03-2016;14-03-2016
21;2;201306;337;811;58289;1334;6,05;0,91;14-03-2016;14-03-2016
21;3;201306;336;211;83480;8237;4,64;6,84;14-03-2016;14-03-2016
46;1;201306;67;712;89357;85266;1,75;9,75;14-03-2016;14-03-2016
46;2;201306;108;998;93806;7081;3,32;9,11;14-03-2016;14-03-2016
46;3;201306;540;924;30026;79947;5,03;0,8;14-03-2016;14-03-2016
47;1;201306;869;949;25979;71111;9,92;7,74;14-03-2016;14-03-2016
47;2;201306;422;381;7057;34941;6,96;2,75;14-03-2016;14-03-2016
47;3;201306;405;839;7068;67423;2,71;7,9;14-03-2016;14-03-2016
48;1;201306;930;234;48201;83020;8,64;0,14;14-03-2016;14-03-2016
48;2;201306;921;648;93089;67261;8,37;5,57;14-03-2016;14-03-2016
48;3;201306;599;755;78429;10329;3,14;8,66;14-03-2016;14-03-2016
25;1;201306;640;250;9463;77683;9,72;2,47;14-03-2016;14-03-2016
25;2;201306;819;18;83901;26627;9;5,42;14-03-2016;14-03-2016
25;3;201306;800;451;44466;66153;1,07;1,93;14-03-2016;14-03-2016
26;1;201306;461;996;83258;84155;3,8;8,55;14-03-2016;14-03-2016
26;2;201306;598;178;22203;27695;0,37;3,92;14-03-2016;14-03-2016
26;3;201306;278;747;22097;75565;4,01;3,14;14-03-2016;14-03-2016
27;1;201306;797;269;26882;85592;0,35;2,46;14-03-2016;14-03-2016
27;2;201306;474;941;80735;31755;2,77;6,14;14-03-2016;14-03-2016
27;3;201306;294;630;97411;84129;1,58;5,66;14-03-2016;14-03-2016
28;1;201306;943;400;88003;22397;7,73;2,75;14-03-2016;14-03-2016
28;2;201306;181;318;74430;49690;0,21;5,39;14-03-2016;14-03-2016
28;3;201306;98;157;60776;31688;3,85;3,37;14-03-2016;14-03-2016
16;1;201305;956;5;51558;57492;3,54;7,48;14-03-2016;14-03-2016
4;1;201305;711;739;3471;39829;3,94;4,51;14-03-2016;14-03-2016
4;2;201305;550;22;51846;45641;9,46;4,01;14-03-2016;14-03-2016
4;3;201305;322;64;37798;95400;2,55;1,31;14-03-2016;14-03-2016
5;1;201305;243;113;67322;74902;3,59;3,23;14-03-2016;14-03-2016
5;2;201305;704;686;40166;51169;2,98;4,71;14-03-2016;14-03-2016
5;3;201305;100;866;71848;49433;2,29;1,5;14-03-2016;14-03-2016
6;1;201305;568;728;54382;4510;9,64;8,62;14-03-2016;14-03-2016
6;2;201305;225;288;27898;47278;6,05;5,95;14-03-2016;14-03-2016
6;3;201305;432;979;1522;93518;2,26;0,11;14-03-2016;14-03-2016
7;1;201305;984;30;93753;32709;0,34;9,15;14-03-2016;14-03-2016
7;2;201305;532;948;22417;45745;2,6;0,22;14-03-2016;14-03-2016
7;3;201305;349;859;41929;30530;5,53;6,48;14-03-2016;14-03-2016
8;1;201305;302;813;45759;71211;0,91;6,2;14-03-2016;14-03-2016
8;2;201305;405;499;73927;62746;9,56;9,75;14-03-2016;14-03-2016
8;3;201305;174;210;46733;53417;9,12;8,09;14-03-2016;14-03-2016
16;2;201305;784;22;24870;38064;1,82;6,57;14-03-2016;14-03-2016
16;3;201305;213;949;45024;40424;9,26;5,62;14-03-2016;14-03-2016
17;1;201305;852;981;83304;65504;4,41;1,16;14-03-2016;14-03-2016
17;2;201305;893;35;18375;65378;7,57;2,47;14-03-2016;14-03-2016
17;3;201305;604;607;42027;47430;4,89;2,51;14-03-2016;14-03-2016
45;1;201305;41;279;32482;46580;9,93;2,81;14-03-2016;14-03-2016
45;2;201305;496;487;98715;2336;6,29;0,84;14-03-2016;14-03-2016
45;3;201305;853;2;63430;66378;8,45;4,14;14-03-2016;14-03-2016
23;1;201305;508;507;87184;85994;3,12;1,49;14-03-2016;14-03-2016
23;2;201305;53;101;42052;17005;1,79;6,08;14-03-2016;14-03-2016
23;3;201305;396;636;55262;43459;7,16;2,35;14-03-2016;14-03-2016
24;1;201305;45;502;90711;42160;6,52;7,56;14-03-2016;14-03-2016
24;2;201305;248;99;32578;51035;0,22;5,9;14-03-2016;14-03-2016
24;3;201305;208;141;91965;46291;4,2;0,1;14-03-2016;14-03-2016
44;1;201305;467;205;30487;26416;0,84;5,04;14-03-2016;14-03-2016
44;2;201305;363;208;38731;48166;1,01;6,97;14-03-2016;14-03-2016
44;3;201305;986;690;41187;26391;3,44;6,67;14-03-2016;14-03-2016
13;1;201305;909;293;91106;9332;1,19;1,32;14-03-2016;14-03-2016
13;2;201305;851;565;23184;21126;5,17;0,2;14-03-2016;14-03-2016
13;3;201305;321;878;63744;20271;4,6;3,3;14-03-2016;14-03-2016
14;1;201305;704;286;64396;50656;6,1;9,45;14-03-2016;14-03-2016
14;2;201305;631;233;59905;95408;4,37;5,52;14-03-2016;14-03-2016
14;3;201305;535;130;1882;87548;4,11;6,17;14-03-2016;14-03-2016
15;1;201305;808;733;60372;71843;3;1,72;14-03-2016;14-03-2016
15;2;201305;730;886;83239;70384;1,88;5,7;14-03-2016;14-03-2016
15;3;201305;155;927;33652;72246;2,3;7,32;14-03-2016;14-03-2016
1;1;201305;991;883;38420;76653;5,65;3,8;14-03-2016;14-03-2016
1;2;201305;365;89;40911;21243;7,55;8,99;14-03-2016;14-03-2016
1;3;201305;430;621;73373;70194;7,06;2,59;14-03-2016;14-03-2016
2;1;201305;605;587;61254;71593;5,76;8,34;14-03-2016;14-03-2016
2;2;201305;739;562;53510;16538;9,19;7,26;14-03-2016;14-03-2016
2;3;201305;929;52;86619;11738;9,43;1,64;14-03-2016;14-03-2016
3;1;201305;898;257;81422;48791;2,91;3,43;14-03-2016;14-03-2016
3;2;201305;775;21;70013;60732;3,67;5,08;14-03-2016;14-03-2016
3;3;201305;549;675;25594;82443;1,64;5,64;14-03-2016;14-03-2016
22;1;201305;439;728;20499;38751;8,68;9,27;14-03-2016;14-03-2016
22;2;201305;637;29;14223;76060;7,93;4,19;14-03-2016;14-03-2016
22;3;201305;518;142;71629;66354;8,9;4,5;14-03-2016;14-03-2016
37;1;201305;334;765;39680;98975;3,16;7,73;14-03-2016;14-03-2016
37;2;201305;983;134;9479;69121;8,79;9,95;14-03-2016;14-03-2016
37;3;201305;543;932;14056;453;1,64;1,2;14-03-2016;14-03-2016
38;1;201305;17;846;36034;4028;9,52;7,64;14-03-2016;14-03-2016
38;2;201305;929;870;62178;34448;7,05;3,64;14-03-2016;14-03-2016
38;3;201305;121;453;60109;28877;0,34;4,5;14-03-2016;14-03-2016
39;1;201305;576;835;37604;44746;7,49;7,21;14-03-2016;14-03-2016
39;2;201305;436;480;94816;2982;2,26;7,99;14-03-2016;14-03-2016
39;3;201305;319;371;88920;88763;6,19;6,85;14-03-2016;14-03-2016
40;1;201305;187;624;43240;73813;2,23;0,65;14-03-2016;14-03-2016
40;2;201305;856;951;87399;52351;4,94;1,4;14-03-2016;14-03-2016
40;3;201305;451;102;82004;51284;8,15;5,11;14-03-2016;14-03-2016
41;1;201305;644;95;73397;13036;2,47;7,97;14-03-2016;14-03-2016
41;2;201305;647;274;32529;25157;6,41;1,02;14-03-2016;14-03-2016
41;3;201305;279;241;76291;29139;2,51;0,8;14-03-2016;14-03-2016
42;1;201305;577;344;53625;20373;4,63;1,39;14-03-2016;14-03-2016
42;2;201305;754;614;45806;31314;5,94;4,5;14-03-2016;14-03-2016
42;3;201305;212;224;66739;70819;6,15;8,09;14-03-2016;14-03-2016
43;1;201305;234;13;79838;12568;2,25;6,1;14-03-2016;14-03-2016
43;2;201305;676;515;60966;44781;2,73;6,56;14-03-2016;14-03-2016
43;3;201305;851;598;82617;25468;1,59;2,76;14-03-2016;14-03-2016
29;1;201305;360;416;99505;59493;8,84;2,54;14-03-2016;14-03-2016
29;2;201305;295;966;54090;80846;0,7;5,59;14-03-2016;14-03-2016
29;3;201305;191;254;89806;4736;2,21;7,65;14-03-2016;14-03-2016
30;1;201305;874;979;58582;37783;2,94;3,15;14-03-2016;14-03-2016
30;2;201305;129;686;53928;77649;3,87;8,56;14-03-2016;14-03-2016
30;3;201305;792;901;74810;46540;5,64;7,27;14-03-2016;14-03-2016
31;1;201305;526;648;17095;83912;3,72;9,95;14-03-2016;14-03-2016
31;2;201305;487;809;2286;37983;7,95;7,23;14-03-2016;14-03-2016
31;3;201305;611;327;17119;20209;3,3;8,15;14-03-2016;14-03-2016
32;1;201305;92;536;88594;90234;4,17;4,9;14-03-2016;14-03-2016
32;2;201305;619;178;36079;54199;3,13;6,4;14-03-2016;14-03-2016
32;3;201305;138;835;3591;58989;3,65;1,68;14-03-2016;14-03-2016
33;1;201305;749;135;71485;83575;9,23;3,87;14-03-2016;14-03-2016
33;2;201305;17;694;69719;88022;7,16;3,92;14-03-2016;14-03-2016
33;3;201305;623;850;27521;98190;0,11;1,1;14-03-2016;14-03-2016
34;1;201305;90;213;51917;50314;8;3,64;14-03-2016;14-03-2016
34;2;201305;262;311;10699;62672;7,87;9,1;14-03-2016;14-03-2016
34;3;201305;271;160;71530;85138;6;3,45;14-03-2016;14-03-2016
35;1;201305;60;334;70473;7769;2,76;6,04;14-03-2016;14-03-2016
35;2;201305;56;330;33093;68727;7,69;8,8;14-03-2016;14-03-2016
35;3;201305;74;642;75656;18745;0,87;6,57;14-03-2016;14-03-2016
36;1;201305;444;984;78341;2634;7,28;3,68;14-03-2016;14-03-2016
36;2;201305;641;688;46154;81460;8,73;0,74;14-03-2016;14-03-2016
36;3;201305;947;809;18194;85924;7,25;7;14-03-2016;14-03-2016
9;1;201305;645;98;18310;56270;5,5;2,15;14-03-2016;14-03-2016
9;2;201305;357;222;50274;34408;8,02;9,78;14-03-2016;14-03-2016
9;3;201305;836;600;17251;98084;1,49;8,17;14-03-2016;14-03-2016
10;1;201305;509;912;84587;67287;0,38;0,76;14-03-2016;14-03-2016
10;2;201305;591;74;64702;40078;1,28;1,67;14-03-2016;14-03-2016
10;3;201305;211;287;900;30368;4,02;6,87;14-03-2016;14-03-2016
11;1;201305;116;457;20919;14770;2,46;6,31;14-03-2016;14-03-2016
11;2;201305;178;915;86382;27226;8,64;5,83;14-03-2016;14-03-2016
11;3;201305;118;172;53167;69913;9,24;6,59;14-03-2016;14-03-2016
12;1;201305;813;644;48011;58406;1,28;5,54;14-03-2016;14-03-2016
12;2;201305;449;20;30866;67266;6,71;5,37;14-03-2016;14-03-2016
12;3;201305;145;170;67516;98299;0,71;7,76;14-03-2016;14-03-2016
18;1;201305;198;115;38604;24297;5,4;4,02;14-03-2016;14-03-2016
18;2;201305;383;240;41086;862;4,16;1,64;14-03-2016;14-03-2016
18;3;201305;456;385;85160;27334;1,92;6,98;14-03-2016;14-03-2016
19;1;201305;535;345;17911;54320;3,17;8,9;14-03-2016;14-03-2016
19;2;201305;523;844;31033;76254;0,2;3,82;14-03-2016;14-03-2016
19;3;201305;837;216;42501;56142;7,27;6,95;14-03-2016;14-03-2016
20;1;201305;507;835;73945;10733;9,72;2,8;14-03-2016;14-03-2016
20;2;201305;373;17;16981;1433;9,78;0,13;14-03-2016;14-03-2016
20;3;201305;79;892;57994;75780;6,21;0,36;14-03-2016;14-03-2016
21;1;201305;770;777;48119;7999;6,72;9,53;14-03-2016;14-03-2016
21;2;201305;756;244;28971;36862;9,11;2,57;14-03-2016;14-03-2016
21;3;201305;981;305;14347;94102;0,59;9,44;14-03-2016;14-03-2016
46;1;201305;876;666;24460;86486;6,83;9,36;14-03-2016;14-03-2016
46;2;201305;99;402;63434;59250;5,24;8,3;14-03-2016;14-03-2016
46;3;201305;646;885;78666;56275;3,5;4,34;14-03-2016;14-03-2016
47;1;201305;455;138;30562;11862;2,79;3,7;14-03-2016;14-03-2016
47;2;201305;118;243;89595;42498;6,32;3,95;14-03-2016;14-03-2016
47;3;201305;348;441;19908;22928;4,7;9,86;14-03-2016;14-03-2016
48;1;201305;442;468;13476;55399;3,2;0,9;14-03-2016;14-03-2016
48;2;201305;797;913;11137;87290;1,78;7,55;14-03-2016;14-03-2016
48;3;201305;645;896;26711;45608;4,47;5,81;14-03-2016;14-03-2016
25;1;201305;84;605;12449;46699;7,34;8,24;14-03-2016;14-03-2016
25;2;201305;611;366;46456;88462;7,3;1,57;14-03-2016;14-03-2016
25;3;201305;347;599;11372;85496;5,38;6,85;14-03-2016;14-03-2016
26;1;201305;738;550;41309;10724;7,49;6,09;14-03-2016;14-03-2016
26;2;201305;294;483;28730;8170;6,69;3,34;14-03-2016;14-03-2016
26;3;201305;585;895;67936;56492;7,3;0,18;14-03-2016;14-03-2016
27;1;201305;53;267;3846;6182;6,07;8,23;14-03-2016;14-03-2016
27;2;201305;474;336;84727;51584;8,9;5,17;14-03-2016;14-03-2016
27;3;201305;940;150;48706;14758;6,77;6,6;14-03-2016;14-03-2016
28;1;201305;441;48;8048;7443;4,64;9,91;14-03-2016;14-03-2016
28;2;201305;90;969;49470;70680;0,39;0,2;14-03-2016;14-03-2016
28;3;201305;536;619;921;94587;6,06;4,02;14-03-2016;14-03-2016
16;3;201304;661;349;73915;94598;0,48;7,21;14-03-2016;14-03-2016
4;1;201304;392;694;64391;88892;6,24;9,82;14-03-2016;14-03-2016
4;2;201304;774;357;95986;62279;7,5;9,03;14-03-2016;14-03-2016
4;3;201304;332;250;10910;83513;8,1;5,3;14-03-2016;14-03-2016
5;1;201304;714;593;47449;46336;3,6;8,81;14-03-2016;14-03-2016
5;2;201304;941;396;46957;43927;9,56;7,37;14-03-2016;14-03-2016
5;3;201304;738;989;42761;63828;4,5;2,36;14-03-2016;14-03-2016
6;1;201304;355;650;94558;64841;5,72;0,29;14-03-2016;14-03-2016
6;2;201304;114;371;65296;43718;8,73;9,98;14-03-2016;14-03-2016
6;3;201304;808;726;66053;76406;7,33;6,33;14-03-2016;14-03-2016
7;1;201304;746;34;35202;82342;8,01;7,5;14-03-2016;14-03-2016
7;2;201304;664;294;26167;74104;4,79;7,87;14-03-2016;14-03-2016
7;3;201304;525;954;87586;44135;5,1;2,52;14-03-2016;14-03-2016
8;1;201304;556;356;11021;7758;2,57;0,34;14-03-2016;14-03-2016
8;2;201304;931;760;17116;82705;9,77;3,84;14-03-2016;14-03-2016
8;3;201304;705;677;84089;15297;7,77;8,66;14-03-2016;14-03-2016
17;1;201304;207;63;65207;5854;0,58;3,06;14-03-2016;14-03-2016
17;2;201304;222;821;132;49197;4,85;6,49;14-03-2016;14-03-2016
17;3;201304;991;868;25940;66410;6,86;1,08;14-03-2016;14-03-2016
45;1;201304;139;397;70987;87005;4,49;2,52;14-03-2016;14-03-2016
45;2;201304;810;738;47640;40090;7,13;3,31;14-03-2016;14-03-2016
45;3;201304;156;809;61771;44680;9,08;0,24;14-03-2016;14-03-2016
23;1;201304;167;441;88703;37911;0,36;7,92;14-03-2016;14-03-2016
23;2;201304;419;78;40505;96038;2,45;2,86;14-03-2016;14-03-2016
23;3;201304;868;729;52839;94005;5,24;3,24;14-03-2016;14-03-2016
24;1;201304;226;399;32820;16207;3,83;3,54;14-03-2016;14-03-2016
24;2;201304;118;702;79108;57303;1,23;1,51;14-03-2016;14-03-2016
24;3;201304;129;66;8864;60618;9,55;5,72;14-03-2016;14-03-2016
44;2;201304;652;409;16243;85853;8,24;9,27;14-03-2016;14-03-2016
44;3;201304;657;714;85667;25006;5,3;5,21;14-03-2016;14-03-2016
13;1;201304;890;950;96238;92995;1,81;1,59;14-03-2016;14-03-2016
13;2;201304;221;220;58708;81879;9,79;1,62;14-03-2016;14-03-2016
13;3;201304;502;976;31781;13492;3,88;4,96;14-03-2016;14-03-2016
14;1;201304;775;98;90750;15847;8,8;3,14;14-03-2016;14-03-2016
14;2;201304;289;350;84625;83355;5,09;0,06;14-03-2016;14-03-2016
14;3;201304;55;226;66579;51566;8,43;8,02;14-03-2016;14-03-2016
15;1;201304;893;59;32312;2904;8,33;9,28;14-03-2016;14-03-2016
15;2;201304;177;879;41905;28534;2,75;9,55;14-03-2016;14-03-2016
15;3;201304;978;425;90544;24087;5,47;6,74;14-03-2016;14-03-2016
16;1;201304;579;902;4960;3367;3,96;0,97;14-03-2016;14-03-2016
16;2;201304;144;963;708;75229;7,74;0,11;14-03-2016;14-03-2016
1;1;201304;42;191;36145;52965;1,41;1,68;14-03-2016;14-03-2016
1;2;201304;367;112;88463;31985;2,87;2,4;14-03-2016;14-03-2016
1;3;201304;980;946;71575;45148;1,35;3,27;14-03-2016;14-03-2016
2;1;201304;118;139;26828;42602;9,07;0,39;14-03-2016;14-03-2016
2;2;201304;812;598;20827;45558;2,92;9,09;14-03-2016;14-03-2016
2;3;201304;14;86;48755;2832;4,79;4,16;14-03-2016;14-03-2016
3;1;201304;672;99;30508;86864;1,33;4,66;14-03-2016;14-03-2016
3;2;201304;990;691;97997;37934;4,35;9,81;14-03-2016;14-03-2016
3;3;201304;928;737;22542;15089;4,93;3,76;14-03-2016;14-03-2016
22;1;201304;964;474;45713;17719;7,41;0,08;14-03-2016;14-03-2016
22;2;201304;38;800;36960;66076;0,27;7,48;14-03-2016;14-03-2016
22;3;201304;54;126;9175;40644;1,44;2,15;14-03-2016;14-03-2016
37;1;201304;283;831;68296;26119;3,05;2,95;14-03-2016;14-03-2016
37;2;201304;7;966;33656;63775;5,92;5,28;14-03-2016;14-03-2016
37;3;201304;623;209;81957;72299;1,15;2,42;14-03-2016;14-03-2016
38;1;201304;384;988;63952;53970;9,27;1,36;14-03-2016;14-03-2016
38;2;201304;137;259;40823;29923;4,93;8,13;14-03-2016;14-03-2016
38;3;201304;513;431;18483;12065;5,8;7,76;14-03-2016;14-03-2016
39;1;201304;288;928;80021;25513;4,22;6,8;14-03-2016;14-03-2016
39;2;201304;58;852;26362;19414;4,34;4,92;14-03-2016;14-03-2016
39;3;201304;982;355;17472;54571;3,03;2,79;14-03-2016;14-03-2016
40;1;201304;854;439;86890;53627;2,35;0,31;14-03-2016;14-03-2016
40;2;201304;726;373;49322;57980;8,08;4,97;14-03-2016;14-03-2016
40;3;201304;395;663;67211;59096;5,89;0,85;14-03-2016;14-03-2016
41;1;201304;7;256;78992;34444;8,28;1,4;14-03-2016;14-03-2016
41;2;201304;425;123;61603;49330;8,99;9,3;14-03-2016;14-03-2016
41;3;201304;954;721;25073;96105;2,33;0,39;14-03-2016;14-03-2016
42;1;201304;217;429;85194;67959;2,33;6,33;14-03-2016;14-03-2016
42;2;201304;546;437;82440;62624;3,99;2,47;14-03-2016;14-03-2016
42;3;201304;522;287;63130;67342;5,45;3,3;14-03-2016;14-03-2016
43;1;201304;138;211;17497;15747;2,57;7,87;14-03-2016;14-03-2016
43;2;201304;628;585;37848;86463;2,39;3,12;14-03-2016;14-03-2016
43;3;201304;447;377;34194;48208;9,04;5,9;14-03-2016;14-03-2016
44;1;201304;673;453;96383;14243;0,79;0,03;14-03-2016;14-03-2016
29;1;201304;643;825;22519;91535;4,01;2,61;14-03-2016;14-03-2016
29;2;201304;114;56;26140;88069;2,57;6,89;14-03-2016;14-03-2016
29;3;201304;617;124;48166;83950;2,22;8,17;14-03-2016;14-03-2016
30;1;201304;642;51;44816;32430;6,9;6,43;14-03-2016;14-03-2016
30;2;201304;757;241;24644;73307;2,58;3,82;14-03-2016;14-03-2016
30;3;201304;258;309;51227;3964;1,6;7;14-03-2016;14-03-2016
31;1;201304;293;868;7187;94332;7,9;1,69;14-03-2016;14-03-2016
31;2;201304;642;760;17659;76256;6,61;5,74;14-03-2016;14-03-2016
31;3;201304;109;481;23388;1553;5,48;7,29;14-03-2016;14-03-2016
32;1;201304;984;733;701;91780;3,46;5,47;14-03-2016;14-03-2016
32;2;201304;432;57;78123;90266;5,34;7,92;14-03-2016;14-03-2016
32;3;201304;0;58;21566;84257;1,9;6,51;14-03-2016;14-03-2016
33;1;201304;223;464;86131;5959;7,98;7,07;14-03-2016;14-03-2016
33;2;201304;988;762;92927;91939;9,55;2,24;14-03-2016;14-03-2016
33;3;201304;800;730;53574;11673;0,54;4,45;14-03-2016;14-03-2016
34;1;201304;785;987;24224;3362;5,35;6,43;14-03-2016;14-03-2016
34;2;201304;17;133;50857;64802;1,19;3,53;14-03-2016;14-03-2016
34;3;201304;7;654;15366;96004;9,6;5,57;14-03-2016;14-03-2016
35;1;201304;812;796;54125;6654;1,38;7,43;14-03-2016;14-03-2016
35;2;201304;945;458;41591;62806;5,93;6,24;14-03-2016;14-03-2016
35;3;201304;88;520;29383;86117;8,54;0,93;14-03-2016;14-03-2016
36;1;201304;555;969;4791;14009;6,84;8,88;14-03-2016;14-03-2016
36;2;201304;897;25;14284;68253;3,9;4,11;14-03-2016;14-03-2016
36;3;201304;843;78;63295;62241;3,07;8,34;14-03-2016;14-03-2016
9;1;201304;901;38;51693;51726;2,83;3,17;14-03-2016;14-03-2016
9;2;201304;157;6;50329;94738;9,5;1,05;14-03-2016;14-03-2016
9;3;201304;731;647;63164;77634;8,88;1,01;14-03-2016;14-03-2016
10;1;201304;977;7;16656;84047;7,08;8,08;14-03-2016;14-03-2016
10;2;201304;277;235;43255;94337;1,84;8,5;14-03-2016;14-03-2016
10;3;201304;610;13;87520;94624;9,31;9,76;14-03-2016;14-03-2016
11;1;201304;467;203;39405;62660;8,57;6,94;14-03-2016;14-03-2016
11;2;201304;661;745;15703;1993;5,09;4,14;14-03-2016;14-03-2016
11;3;201304;238;733;7757;98552;5,98;1,37;14-03-2016;14-03-2016
12;1;201304;450;854;49421;70720;4,26;7,77;14-03-2016;14-03-2016
12;2;201304;535;362;40163;99629;9,25;2,62;14-03-2016;14-03-2016
12;3;201304;233;736;25890;94752;0,52;8,6;14-03-2016;14-03-2016
18;3;201304;122;364;99132;18745;2,3;9,79;14-03-2016;14-03-2016
19;1;201304;70;563;25588;34086;8,32;9,72;14-03-2016;14-03-2016
19;2;201304;307;145;23913;16803;5,3;3,54;14-03-2016;14-03-2016
19;3;201304;79;866;23264;67661;7,56;6,4;14-03-2016;14-03-2016
20;1;201304;579;256;83935;3119;1,11;3,97;14-03-2016;14-03-2016
20;2;201304;471;260;60255;59657;6,15;8,16;14-03-2016;14-03-2016
20;3;201304;303;162;18350;64763;5,03;4,65;14-03-2016;14-03-2016
21;1;201304;11;551;30686;30896;9,08;6,45;14-03-2016;14-03-2016
21;2;201304;209;815;10761;84332;1,47;8,48;14-03-2016;14-03-2016
21;3;201304;675;864;12085;8347;2,79;4,54;14-03-2016;14-03-2016
18;1;201304;94;826;32518;35022;9,89;7,18;14-03-2016;14-03-2016
18;2;201304;2;963;18344;52186;8,72;5,54;14-03-2016;14-03-2016
46;1;201304;625;274;48198;35895;7,42;2,83;14-03-2016;14-03-2016
46;2;201304;161;660;3573;99427;0,45;3,56;14-03-2016;14-03-2016
46;3;201304;392;519;88925;83667;7,28;2,6;14-03-2016;14-03-2016
47;1;201304;872;287;61478;22535;1,57;8,42;14-03-2016;14-03-2016
47;2;201304;655;423;88333;74894;5,59;8,83;14-03-2016;14-03-2016
47;3;201304;537;203;54770;28704;2,75;6,2;14-03-2016;14-03-2016
48;1;201304;563;763;76905;14732;7,58;4,44;14-03-2016;14-03-2016
48;2;201304;374;887;45734;8993;2,77;3,04;14-03-2016;14-03-2016
